step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
330,PAYMENT,16472.01,C706907817,27135.8,10663.79,M1379827603,0.0,0.0,0,0
324,PAYMENT,723.17,C791150441,9366.0,8642.83,M186192214,0.0,0.0,0,0
190,CASH_IN,24222.55,C1272725918,10872096.25,10896318.81,C184007155,351272.75,327050.2,0,0
21,PAYMENT,5232.68,C1436134585,139203.73,133971.06,M124488372,0.0,0.0,0,0
403,CASH_OUT,108045.0,C670330382,0.0,0.0,C1918267415,2189780.68,2297825.67,0,0
356,CASH_OUT,258105.09,C1517127679,0.0,0.0,C332709147,607181.57,865286.66,0,0
334,PAYMENT,26103.56,C376238964,40671.0,14567.44,M870862898,0.0,0.0,0,0
400,CASH_IN,133594.36,C1768000351,10076703.52,10210297.88,C1877626139,188057.13,54462.77,0,0
276,PAYMENT,5020.9,C437426133,0.0,0.0,M1690110314,0.0,0.0,0,0
548,PAYMENT,11669.27,C1979228818,21245.0,9575.73,M796454446,0.0,0.0,0,0
235,CASH_OUT,38784.6,C1171515410,50258.0,11473.4,C809296702,88168.44,126953.04,0,0
250,CASH_IN,165817.2,C1904613880,61903.0,227720.2,C1259528709,51404.33,0.0,0,0
378,PAYMENT,8277.89,C2019494130,12383.0,4105.11,M2068061331,0.0,0.0,0,0
401,CASH_OUT,79613.87,C1748587426,0.0,0.0,C1557921825,957799.24,1037413.11,0,0
42,PAYMENT,3644.89,C1803425254,0.0,0.0,M2003024780,0.0,0.0,0,0
544,CASH_IN,82914.11,C1280643460,11220.0,94134.11,C1261771408,373996.4,291082.29,0,0
183,CASH_OUT,5566.14,C1626151381,5566.14,0.0,C567898668,0.0,5566.14,1,0
353,CASH_IN,85955.34,C1506410293,157044.0,242999.34,C836903727,9356940.48,9270985.14,0,0
158,CASH_OUT,345908.4,C428349447,0.0,0.0,C2134529136,500254.59,846162.99,0,0
131,CASH_OUT,106336.06,C531614981,0.0,0.0,C447746023,2054083.54,2160419.6,0,0
393,TRANSFER,432958.83,C1282477979,432958.83,0.0,C1783092125,0.0,0.0,1,0
156,PAYMENT,13046.62,C89383577,22189.0,9142.38,M1974469621,0.0,0.0,0,0
43,PAYMENT,12675.99,C2079444990,207049.31,194373.32,M399997028,0.0,0.0,0,0
137,CASH_OUT,296174.84,C831085259,55023.0,0.0,C1537389961,1854433.93,2150608.77,0,0
302,PAYMENT,14301.06,C510655311,10535.0,0.0,M325002103,0.0,0.0,0,0
132,TRANSFER,370840.95,C1512994222,0.0,0.0,C113547814,986904.7,1357745.64,0,0
46,CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1,0
274,CASH_OUT,57116.15,C1893538820,31845.0,0.0,C1935154504,0.0,57116.15,0,0
522,PAYMENT,26840.78,C1039412319,66855.0,40014.22,M1481256421,0.0,0.0,0,0
376,CASH_OUT,282930.91,C2042317659,50520.0,0.0,C1423108740,100498.48,383429.39,0,0
329,CASH_OUT,50181.08,C651991924,149.0,0.0,C991716656,609452.36,659633.44,0,0
184,CASH_OUT,230292.27,C983303136,2083.0,0.0,C43874620,112441.92,335241.68,0,0
184,CASH_OUT,221966.67,C1849462796,0.0,0.0,C904586397,2242367.97,2464334.64,0,0
183,CASH_IN,139219.88,C1347685450,6232173.88,6371393.77,C189050207,893183.09,753963.21,0,0
285,PAYMENT,7720.02,C873784725,814.0,0.0,M2046429288,0.0,0.0,0,0
438,TRANSFER,176776.55,C1282030759,176776.55,0.0,C2119586471,0.0,0.0,1,0
9,CASH_OUT,36430.38,C1647438919,0.0,0.0,C1819706577,98148.74,134579.13,0,0
348,CASH_IN,208377.22,C1989576510,150258.0,358635.22,C1161885898,7983176.95,7774799.73,0,0
260,CASH_IN,388328.27,C1963426051,4163255.6,4551583.87,C1090036086,28618247.66,28229919.39,0,0
303,CASH_OUT,138625.87,C1412922747,0.0,0.0,C1086815622,208571.22,347197.09,0,0
394,TRANSFER,147957.23,C1762704986,147957.23,0.0,C1857166842,0.0,0.0,1,0
228,CASH_IN,117185.46,C841019828,67905.0,185090.46,C1851569455,27378.92,0.0,0,0
20,CASH_OUT,333029.75,C978876281,0.0,0.0,C1394304548,469566.23,1043089.47,0,0
330,CASH_IN,92905.01,C1910812941,31856.0,124761.01,C312768278,311688.14,218783.14,0,0
158,PAYMENT,187.39,C1030294685,0.0,0.0,M112871205,0.0,0.0,0,0
358,CASH_OUT,268326.04,C1224341449,79922.0,0.0,C1734168131,157394.13,425720.17,0,0
183,PAYMENT,1189.2,C640748135,0.0,0.0,M1664350248,0.0,0.0,0,0
20,CASH_OUT,49735.59,C977292511,30516.0,0.0,C1372234884,10061193.93,10110929.52,0,0
10,CASH_OUT,51838.11,C1443276015,0.0,0.0,C787593204,657911.52,709749.62,0,0
300,CASH_IN,20264.25,C403918851,31199.0,51463.25,C380906278,0.0,0.0,0,0
302,CASH_IN,45747.29,C1782139167,628.0,46375.29,C1925816201,2571666.58,2525919.29,0,0
153,PAYMENT,1556.32,C783801229,11868.0,10311.68,M703820912,0.0,0.0,0,0
158,CASH_OUT,83435.82,C184092480,0.0,0.0,C807408492,240392.81,323828.63,0,0
211,PAYMENT,14306.17,C777099882,0.0,0.0,M1010175123,0.0,0.0,0,0
299,CASH_OUT,151292.41,C435088108,5528.0,0.0,C533139512,394464.72,545757.14,0,0
132,PAYMENT,20034.79,C1908281570,0.0,0.0,M1818727899,0.0,0.0,0,0
669,CASH_IN,286114.99,C1124119311,3377858.82,3663973.82,C821652941,1539067.75,1252952.76,0,0
308,PAYMENT,2126.83,C1157165885,9257.0,7130.17,M82066618,0.0,0.0,0,0
333,CASH_IN,155377.26,C360910946,27739825.62,27895202.88,C438997942,1225930.41,1070553.15,0,0
330,TRANSFER,295432.92,C1285795735,0.0,0.0,C815002175,501247.58,796680.5,0,0
246,TRANSFER,831725.76,C1717556818,831725.76,0.0,C377236919,0.0,0.0,1,0
307,CASH_IN,85557.87,C1396930180,20190.0,105747.87,C1753041077,1130458.14,1044900.26,0,0
129,PAYMENT,3359.34,C1279240805,0.0,0.0,M704714320,0.0,0.0,0,0
258,CASH_OUT,151809.57,C31350453,0.0,0.0,C1190822462,598711.85,750521.41,0,0
383,CASH_IN,143882.01,C1842923279,20435197.62,20579079.64,C19231731,1064921.07,921039.06,0,0
359,PAYMENT,5030.03,C244246695,21475.0,16444.97,M1073119596,0.0,0.0,0,0
426,PAYMENT,4341.45,C1375932100,0.0,0.0,M655602001,0.0,0.0,0,0
44,CASH_OUT,231064.58,C1789853767,497389.0,266324.42,C562643201,319741.43,550806.01,0,0
130,CASH_OUT,251510.3,C1423407775,31041.0,0.0,C904084530,0.0,251510.3,0,0
448,CASH_OUT,72322.83,C1990851012,0.0,0.0,C1262312056,174455.21,246778.05,0,0
22,PAYMENT,22323.63,C1109883695,4038.0,0.0,M492557503,0.0,0.0,0,0
136,CASH_OUT,43575.01,C1639053928,61389.31,17814.29,C1736628933,87611.83,131186.84,0,0
16,CASH_OUT,175397.66,C133637236,0.0,0.0,C1115706890,1105375.88,994357.31,0,0
226,CASH_OUT,370063.04,C1622040077,104017.0,0.0,C825054815,2795151.37,3165214.41,0,0
402,TRANSFER,1425396.75,C1579634851,16910.0,0.0,C1308700964,2329325.46,3783169.35,0,0
236,CASH_OUT,33187.85,C1113554996,0.0,0.0,C599531619,1120969.61,1154157.45,0,0
182,CASH_OUT,82228.18,C1264290289,0.0,0.0,C119303819,866675.15,948903.34,0,0
358,CASH_IN,190241.71,C135527170,30000.0,220241.71,C507674880,190913.76,672.05,0,0
275,PAYMENT,376.56,C695544982,0.0,0.0,M1641817650,0.0,0.0,0,0
302,PAYMENT,18836.21,C51155857,0.0,0.0,M2125898991,0.0,0.0,0,0
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,1,0
204,PAYMENT,14482.14,C434485101,0.0,0.0,M164680818,0.0,0.0,0,0
187,PAYMENT,8774.52,C1664516059,321644.94,312870.42,M1387374203,0.0,0.0,0,0
309,PAYMENT,2038.97,C1602676087,97442.04,95403.07,M529150266,0.0,0.0,0,0
161,CASH_OUT,622908.71,C1723543729,0.0,0.0,C1369133459,923855.87,1646545.59,0,0
230,CASH_IN,752.68,C153183937,6528094.59,6528847.27,C1467806809,832894.65,832141.98,0,0
306,PAYMENT,39966.22,C1298097969,0.0,0.0,M1972607244,0.0,0.0,0,0
26,CASH_OUT,101482.03,C1166446482,0.0,0.0,C1039916140,477359.77,578841.8,0,0
138,PAYMENT,22279.86,C2076981856,198916.0,176636.14,M992493046,0.0,0.0,0,0
403,PAYMENT,2578.3,C784241936,78424.92,75846.62,M1655142813,0.0,0.0,0,0
618,CASH_OUT,114483.78,C934338438,114483.78,0.0,C209796396,780631.49,895115.27,1,0
161,CASH_OUT,356592.74,C11971678,11409.0,0.0,C1441492134,711214.81,1067807.54,0,0
178,CASH_OUT,194607.24,C796152060,0.0,0.0,C386711448,3242432.5,4218538.73,0,0
373,CASH_IN,198307.86,C1278802703,1680.0,199987.86,C64395580,0.0,0.0,0,0
281,TRANSFER,87225.81,C122674677,0.0,0.0,C1584769694,411054.14,498279.95,0,0
19,CASH_IN,76583.07,C879839384,12424.0,89007.07,C1512364383,802606.63,726023.56,0,0
469,CASH_OUT,133450.87,C2045680723,41766.0,0.0,C14738512,1053129.11,1186579.98,0,0
41,CASH_OUT,335283.58,C689198534,324040.01,0.0,C205218739,338826.31,674109.88,0,0
9,PAYMENT,11137.07,C1650703125,0.0,0.0,M2047433132,0.0,0.0,0,0
402,CASH_OUT,52553.69,C1230082905,0.0,0.0,C837354058,228425.5,280979.19,0,0
9,CASH_OUT,134400.59,C398393259,289739.45,155338.86,C955239133,161185.76,0.0,0,0
254,PAYMENT,17187.09,C208524025,0.0,0.0,M111430213,0.0,0.0,0,0
331,CASH_OUT,226323.76,C1505711421,0.0,0.0,C870958103,233062.73,459386.48,0,0
382,CASH_IN,297266.56,C499143537,733927.97,1031194.53,C579911970,1118575.3,821308.74,0,0
235,PAYMENT,362.25,C1090720587,0.0,0.0,M1727655984,0.0,0.0,0,0
345,PAYMENT,3286.58,C57530861,127879.97,124593.38,M1858827177,0.0,0.0,0,0
378,PAYMENT,13131.87,C1488683294,0.0,0.0,M741183664,0.0,0.0,0,0
37,PAYMENT,3423.05,C1091206153,1213824.82,1210401.78,M1545778432,0.0,0.0,0,0
271,CASH_OUT,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1,0
259,CASH_OUT,48587.88,C746727179,75277.0,26689.12,C589835958,339125.59,387713.47,0,0
373,PAYMENT,1591.16,C717132347,42093.0,40501.84,M21781578,0.0,0.0,0,0
369,CASH_IN,50096.44,C1658582474,2382.0,52478.44,C1182759686,0.0,0.0,0,0
165,TRANSFER,203737.03,C1160392233,0.0,0.0,C375207823,316220.57,519957.6,0,0
370,CASH_OUT,237625.16,C1910289308,0.0,0.0,C43575887,378465.18,616090.34,0,0
594,CASH_OUT,67336.2,C972995743,11630.0,0.0,C569338068,316016.79,383352.99,0,0
13,CASH_IN,305312.42,C1618495318,6607728.34,6913040.76,C500123145,538108.1,232795.68,0,0
255,CASH_OUT,286936.39,C2073713262,8339.0,0.0,C1841960813,947457.8,1234394.19,0,0
138,PAYMENT,621.44,C690442761,158319.43,157697.99,M672790234,0.0,0.0,0,0
396,PAYMENT,2843.28,C1649990167,70994.0,68150.72,M198287500,0.0,0.0,0,0
13,PAYMENT,5792.93,C103146240,546442.48,540649.55,M1359357466,0.0,0.0,0,0
350,CASH_OUT,255158.56,C1736266276,21577.0,0.0,C2057649512,0.0,255158.56,0,0
182,PAYMENT,19644.21,C1046654272,354.0,0.0,M224475472,0.0,0.0,0,0
283,CASH_OUT,138529.75,C522904504,0.0,0.0,C1498574559,295478.18,434007.93,0,0
209,PAYMENT,6956.05,C1586297389,21409.0,14452.95,M204439814,0.0,0.0,0,0
401,TRANSFER,137326.07,C1847319119,146.0,0.0,C543669175,1711516.43,1848842.5,0,0
330,CASH_IN,21814.21,C1428782749,42282.0,64096.21,C1545208835,121272.97,99458.76,0,0
683,TRANSFER,227344.15,C2097978448,0.0,0.0,C254001262,446040.8,673384.95,0,0
233,CASH_IN,200510.39,C369363537,4705629.89,4906140.28,C1667786213,446445.27,245934.88,0,0
253,CASH_IN,89858.8,C1266372699,10366262.25,10456121.04,C1488090172,1263120.93,1173262.14,0,0
253,CASH_OUT,113293.08,C1894824228,13978.0,0.0,C1121051975,2653750.25,2767043.34,0,0
13,CASH_IN,120416.42,C796011866,32953.0,153369.42,C2018250155,5799214.24,5678797.83,0,0
282,CASH_IN,181852.5,C724431174,16671.0,198523.5,C1544820031,2333850.32,2151997.82,0,0
686,CASH_OUT,313733.88,C1358534311,64939.67,0.0,C918205909,6563753.75,6877487.63,0,0
151,TRANSFER,443893.69,C1983851007,443893.69,0.0,C1777824686,0.0,0.0,1,0
19,CASH_IN,206969.06,C414253556,9084589.7,9291558.76,C378946166,675911.9,468942.84,0,0
210,PAYMENT,2118.63,C884416811,287558.01,285439.38,M2137206032,0.0,0.0,0,0
326,PAYMENT,16386.37,C419945441,0.0,0.0,M269855750,0.0,0.0,0,0
356,CASH_IN,94667.23,C606197100,198066.0,292733.23,C94013496,0.0,0.0,0,0
305,PAYMENT,7166.88,C282678300,0.0,0.0,M1187155534,0.0,0.0,0,0
405,PAYMENT,4728.16,C1120456201,568968.0,564239.84,M1931087381,0.0,0.0,0,0
283,CASH_IN,172391.53,C1352004776,1779712.84,1952104.37,C2071805889,1311793.3,1139401.77,0,0
304,TRANSFER,1223523.54,C987809249,0.0,0.0,C2096970953,29727971.6,30951495.13,0,0
135,CASH_OUT,57895.87,C177117310,0.0,0.0,C1507761286,2147707.65,2545156.1,0,0
401,CASH_OUT,117555.46,C1888679311,0.0,0.0,C943744923,281415.3,398970.76,0,0
275,PAYMENT,11971.69,C1164296510,94298.0,82326.31,M405800689,0.0,0.0,0,0
39,PAYMENT,6136.09,C1584966889,219972.52,213836.44,M603628538,0.0,0.0,0,0
37,PAYMENT,52581.29,C640927493,9389.0,0.0,M138736111,0.0,0.0,0,0
141,CASH_OUT,350800.27,C1071591900,350800.27,0.0,C1325541393,3904036.08,4254836.35,1,0
538,CASH_IN,134150.88,C1093534558,5902645.89,6036796.77,C855144491,510497.16,376346.28,0,0
160,CASH_IN,82857.19,C1075278052,2288962.72,2371819.91,C870849225,176333.4,93476.21,0,0
331,CASH_IN,58110.67,C1017114789,2862687.36,2920798.03,C950627034,990761.97,932651.3,0,0
471,CASH_OUT,209054.24,C569880173,106369.0,0.0,C492616398,3226318.79,3435373.03,0,0
231,PAYMENT,203.02,C1406725055,0.0,0.0,M2047308680,0.0,0.0,0,0
43,TRANSFER,206647.32,C2015881939,0.0,0.0,C976803962,675910.73,882558.04,0,0
163,CASH_OUT,23303.91,C1607527912,5589.0,0.0,C1134949044,135421.66,158725.56,0,0
394,PAYMENT,11623.08,C1706980251,0.0,0.0,M1048961775,0.0,0.0,0,0
303,CASH_IN,142870.35,C899227358,10157.0,153027.35,C189450471,295093.1,152222.75,0,0
63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
205,CASH_OUT,251847.38,C2140983899,15156.0,0.0,C1689317472,1948979.84,2200827.22,0,0
348,CASH_OUT,470619.89,C216742273,0.0,0.0,C2039458471,1751794.52,2222414.41,0,0
178,CASH_IN,206010.19,C824704554,4171222.97,4377233.16,C167175733,682863.34,476853.15,0,0
403,CASH_OUT,240544.11,C2094245074,15138.0,0.0,C1960835304,0.0,251507.08,0,0
687,CASH_IN,273427.82,C865976802,1517274.09,1790701.91,C314337396,2998807.06,2725379.24,0,0
281,PAYMENT,11219.32,C944700916,0.0,0.0,M1430939749,0.0,0.0,0,0
212,CASH_OUT,32767.58,C2012515428,33610.22,842.64,C1895248489,1319327.34,1352094.92,0,0
328,CASH_IN,299157.76,C268168150,277.0,299434.76,C877241443,6275212.64,5976054.88,0,0
251,TRANSFER,149350.35,C1962863386,0.0,0.0,C487018190,1514025.88,1663376.23,0,0
278,CASH_OUT,287571.79,C681141508,29878.0,0.0,C55246808,385445.52,673017.31,0,0
38,CASH_IN,457683.4,C1677945005,24791.0,482474.4,C1923710615,0.0,0.0,0,0
235,PAYMENT,7661.65,C1221240048,107899.66,100238.01,M768269625,0.0,0.0,0,0
280,CASH_OUT,181600.38,C874958658,10380.0,0.0,C1177673835,2344096.89,2525697.27,0,0
204,TRANSFER,148138.9,C438250658,0.0,0.0,C1119339680,2972134.91,3120273.82,0,0
356,CASH_OUT,108427.76,C266565688,20762.0,0.0,C102548155,102341.06,210768.82,0,0
396,PAYMENT,33903.59,C1692091342,34351.0,447.41,M1994686726,0.0,0.0,0,0
46,PAYMENT,5128.41,C513813058,254980.0,249851.59,M614383518,0.0,0.0,0,0
206,CASH_OUT,127846.92,C1562673924,152748.16,24901.24,C637016180,134408.52,262255.44,0,0
178,TRANSFER,1865528.11,C293003507,20734.0,0.0,C1906847985,0.0,1865528.11,0,0
307,PAYMENT,2266.29,C1947157402,74965.0,72698.71,M1751739264,0.0,0.0,0,0
374,CASH_OUT,247489.63,C1593123417,59972.0,0.0,C276005631,1176224.58,1423714.21,0,0
178,PAYMENT,1938.08,C1037111196,100532.0,98593.92,M682023830,0.0,0.0,0,0
181,PAYMENT,15055.08,C994417942,0.0,0.0,M1521663436,0.0,0.0,0,0
43,PAYMENT,13460.49,C1612729972,21592.0,8131.51,M1051252256,0.0,0.0,0,0
254,CASH_OUT,226101.73,C1213680230,0.0,0.0,C330226144,7841110.8,8067212.53,0,0
299,PAYMENT,2263.45,C1008425405,0.0,0.0,M1502482661,0.0,0.0,0,0
183,PAYMENT,13839.46,C1677725001,3110.0,0.0,M1974944470,0.0,0.0,0,0
241,PAYMENT,1998.13,C994812499,4857.0,2858.87,M1997277786,0.0,0.0,0,0
42,CASH_IN,37989.46,C1086250876,309612.93,347602.39,C678679830,335588.6,297599.14,0,0
190,CASH_OUT,265747.73,C2046465313,265747.73,0.0,C1929273714,0.0,265747.73,1,0
166,PAYMENT,27687.68,C1032257586,0.0,0.0,M158013331,0.0,0.0,0,0
688,PAYMENT,11755.74,C286501,393463.87,381708.14,M1928446451,0.0,0.0,0,0
353,CASH_OUT,141838.2,C678453204,35543.0,0.0,C1047801575,30309.99,172148.2,0,0
163,CASH_OUT,109924.73,C737761848,821.0,0.0,C130608700,291385.13,401309.86,0,0
226,CASH_IN,105306.57,C514283751,6629616.15,6734922.72,C1887484629,1872838.78,1767532.21,0,0
13,CASH_OUT,287218.91,C629567371,72084.0,0.0,C2045435399,0.0,49806.31,0,0
36,PAYMENT,18047.33,C1579483096,4477.94,0.0,M249282079,0.0,0.0,0,0
474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,1,0
398,TRANSFER,1101870.28,C596166258,0.0,0.0,C96762845,66778272.78,67880143.06,0,0
34,PAYMENT,30666.05,C1284241396,0.0,0.0,M423433106,0.0,0.0,0,0
46,PAYMENT,4868.1,C324284770,20365.0,15496.9,M746186404,0.0,0.0,0,0
42,PAYMENT,4103.19,C439433288,0.0,0.0,M888933668,0.0,0.0,0,0
356,CASH_OUT,463383.26,C1307432615,0.0,0.0,C1035529304,5963152.54,6426535.8,0,0
405,CASH_OUT,69357.62,C1629387141,10685.25,0.0,C1329168238,323096.03,392453.65,0,0
474,PAYMENT,4825.23,C549158341,523219.15,518393.92,M979597644,0.0,0.0,0,0
681,TRANSFER,596191.61,C1533811775,151935.0,0.0,C142436576,185598.05,781789.66,0,0
188,CASH_IN,152107.86,C870833845,6334221.48,6486329.34,C846484205,4489681.62,4337573.76,0,0
324,PAYMENT,24968.66,C1108635090,176.0,0.0,M14320039,0.0,0.0,0,0
14,CASH_OUT,133306.59,C644920390,47601.1,0.0,C1925852722,473913.98,607220.57,0,0
278,CASH_OUT,10623.68,C1517830985,39741.0,29117.32,C1359207155,11128427.96,11139051.64,0,0
155,PAYMENT,2169.28,C1898084526,108303.54,106134.26,M1482154839,0.0,0.0,0,0
375,PAYMENT,20645.58,C122620391,99080.0,78434.42,M2069866730,0.0,0.0,0,0
387,CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1,0
10,CASH_OUT,143657.04,C877199345,31118.0,0.0,C1088012140,86104.7,61924.83,0,0
20,PAYMENT,11820.38,C2081756956,23328.0,11507.62,M1779400527,0.0,0.0,0,0
185,CASH_OUT,125672.78,C336362297,51992.0,0.0,C1840032458,61706.54,187379.32,0,0
353,PAYMENT,9988.96,C2080558128,316.0,0.0,M1542636457,0.0,0.0,0,0
159,PAYMENT,595.67,C1263064209,0.0,0.0,M538439346,0.0,0.0,0,0
279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1,0
122,TRANSFER,188249.17,C2026720299,188249.17,0.0,C669965600,0.0,0.0,1,0
352,PAYMENT,17647.97,C1279016779,0.0,0.0,M2025094125,0.0,0.0,0,0
309,CASH_OUT,96474.91,C1496296182,96474.91,0.0,C1435664818,0.0,96474.91,1,0
250,TRANSFER,177217.55,C1034306839,177217.55,0.0,C1979293202,0.0,0.0,1,0
161,CASH_OUT,60111.05,C1278507213,0.0,0.0,C1794985101,112552.07,172663.12,0,0
39,CASH_OUT,471218.12,C29873495,25354.0,0.0,C623023214,422780.12,893998.24,0,0
322,TRANSFER,2944310.44,C756780016,12458.0,0.0,C939120958,208969.2,3153279.63,0,0
300,CASH_IN,165743.92,C172750604,13653670.04,13819413.96,C111800056,480674.75,314930.84,0,0
279,TRANSFER,227158.15,C1480074030,162315.0,0.0,C1284609923,0.0,227158.15,0,0
205,CASH_OUT,153345.87,C997581083,7693.11,0.0,C395135537,1308743.33,1462089.21,0,0
302,CASH_OUT,70382.11,C1138160652,0.0,0.0,C1776199050,1349995.96,1420378.06,0,0
400,TRANSFER,1492418.21,C25036010,0.0,0.0,C1334305123,6401237.15,7893655.36,0,0
396,CASH_OUT,58803.97,C1194657376,0.0,0.0,C1525588795,67619.56,126423.53,0,0
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1,0
180,CASH_OUT,119297.8,C966134071,69405.0,0.0,C1201564540,2815484.68,2934782.48,0,0
398,CASH_OUT,183192.17,C1664693691,0.0,0.0,C2100987310,1119959.19,1303151.36,0,0
137,PAYMENT,43075.24,C538382856,0.0,0.0,M1550972204,0.0,0.0,0,0
302,CASH_IN,247691.45,C980217286,29845.38,277536.84,C1096241484,603773.04,356081.59,0,0
393,CASH_OUT,148318.99,C1378370359,71.0,0.0,C1770053310,0.0,148318.99,0,0
14,CASH_IN,694804.43,C1831974928,9711150.46,10405954.88,C308484865,1518234.94,1238287.52,0,0
212,PAYMENT,9825.0,C106838136,2081.0,0.0,M2088625654,0.0,0.0,0,0
186,PAYMENT,33700.43,C1595106922,11118.0,0.0,M1051173418,0.0,0.0,0,0
160,CASH_OUT,392402.72,C1457618987,5026.0,0.0,C1390700346,0.0,392402.72,0,0
656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1,0
399,CASH_OUT,70425.77,C1763902504,160195.0,89769.23,C359912091,2030969.0,2101394.78,0,0
260,CASH_OUT,165442.29,C391160178,9771.0,0.0,C2071663224,101939.93,267382.22,0,0
301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1,0
393,TRANSFER,2720932.43,C1874272003,28509.0,0.0,C1365485710,206556.84,2927489.27,0,0
400,CASH_OUT,59881.62,C1576511361,511678.0,451796.38,C797211008,263887.86,323769.47,0,0
282,PAYMENT,6964.41,C176649818,2716.0,0.0,M1331578374,0.0,0.0,0,0
308,CASH_OUT,169865.86,C153671808,0.0,0.0,C2028831881,2824398.58,2994264.44,0,0
33,PAYMENT,1506.43,C759695088,10001.0,8494.57,M2137395139,0.0,0.0,0,0
285,PAYMENT,3569.93,C331012395,2036.0,0.0,M1574059924,0.0,0.0,0,0
306,PAYMENT,543.17,C1322462482,0.0,0.0,M333312919,0.0,0.0,0,0
188,CASH_OUT,79012.55,C418413280,39596.0,0.0,C1750622044,10361008.74,10440021.29,0,0
687,CASH_OUT,265626.31,C141079661,10741.0,0.0,C735239400,58522.53,324148.84,0,0
16,PAYMENT,11057.8,C73608066,0.0,0.0,M1636994158,0.0,0.0,0,0
7,PAYMENT,7906.61,C1264384309,0.0,0.0,M650601476,0.0,0.0,0,0
355,CASH_OUT,384508.46,C293086250,0.0,0.0,C158816001,849846.93,1234355.39,0,0
160,CASH_OUT,482259.95,C934027526,60794.0,0.0,C1849602029,5104609.18,5586869.14,0,0
182,CASH_OUT,178530.01,C1083605162,0.0,0.0,C51658633,697877.71,876407.73,0,0
354,PAYMENT,2842.18,C1087540838,56484.0,53641.82,M547532909,0.0,0.0,0,0
338,CASH_OUT,33040.21,C6520412,0.0,0.0,C473033767,110215.74,143255.95,0,0
282,PAYMENT,6340.88,C541168783,0.0,0.0,M242006095,0.0,0.0,0,0
400,PAYMENT,22368.9,C1304144484,0.0,0.0,M1727542237,0.0,0.0,0,0
329,CASH_IN,297661.11,C141460438,1669739.43,1967400.54,C317556709,377181.01,79519.9,0,0
43,CASH_OUT,185832.85,C1741197566,10478.0,0.0,C913295395,340877.78,526710.63,0,0
404,TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,1,0
400,PAYMENT,36260.12,C1225066618,20072.0,0.0,M411651112,0.0,0.0,0,0
12,PAYMENT,10925.58,C1443455937,0.0,0.0,M1642757260,0.0,0.0,0,0
397,PAYMENT,20302.79,C784168683,80341.0,60038.21,M554341058,0.0,0.0,0,0
597,CASH_OUT,197744.89,C2054787447,21589.0,0.0,C705964043,140683.42,338428.31,0,0
373,CASH_OUT,117249.99,C532967631,26105.0,0.0,C1557221720,30435.45,147685.44,0,0
692,TRANSFER,595473.57,C1449711665,0.0,0.0,C1129915513,850084.42,1445557.99,0,0
20,PAYMENT,720.76,C1446983339,0.0,0.0,M257830405,0.0,0.0,0,0
17,PAYMENT,5882.66,C1090657947,698.0,0.0,M1280196534,0.0,0.0,0,0
235,CASH_OUT,173378.96,C2124273232,0.0,0.0,C530493244,722869.25,896248.21,0,0
139,CASH_IN,309238.25,C2019688890,2453326.18,2762564.43,C1552048861,2134313.78,1825075.53,0,0
428,CASH_IN,165172.6,C1531977735,2590140.06,2755312.66,C251591167,221628.29,56455.69,0,0
251,CASH_OUT,419036.6,C867331352,41165.0,0.0,C39803852,394932.54,813969.15,0,0
45,CASH_OUT,98435.91,C741504407,0.0,0.0,C1789674494,219505.19,317941.1,0,0
10,CASH_OUT,255120.51,C1009102446,114233.0,0.0,C553955699,0.0,255120.51,0,0
202,CASH_IN,141892.33,C1200707677,40242.0,182134.33,C2111438828,0.0,0.0,0,0
230,CASH_OUT,137722.35,C1840901933,0.0,0.0,C1064290559,654559.85,792282.2,0,0
232,PAYMENT,27713.3,C2094135387,0.0,0.0,M894166055,0.0,0.0,0,0
737,CASH_OUT,167606.49,C696026207,167606.49,0.0,C1386785907,2315864.75,2483471.24,1,0
42,CASH_IN,191802.26,C1811450131,1915.39,193717.65,C1618215235,76669.05,0.0,0,0
381,PAYMENT,3797.17,C1456454236,107842.0,104044.83,M1601547759,0.0,0.0,0,0
397,CASH_OUT,2107997.33,C1471805107,2107997.33,0.0,C719805094,0.0,2107997.33,1,0
589,PAYMENT,4247.26,C1956383111,0.0,0.0,M431757756,0.0,0.0,0,0
256,CASH_IN,242913.27,C473488728,21322.0,264235.27,C489655994,0.0,0.0,0,0
